FlowCell Text Data File: 250529-5-E1.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 23:23:46
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
385000.806, 224836.065, 25.79, 1.793891, , 
381355.871, 224763.871, 25.89, 1.814576, , 
380913.710, 224710.339, 25.99, 1.816651, , 
383180.339, 224678.452, 26.09, 1.802980, , 
387791.581, 224693.016, 26.19, 1.776205, , 
394596.032, 224762.871, 26.29, 1.737759, , 
403899.629, 224779.726, 26.39, 1.685484, , 
414420.774, 224851.581, 26.49, 1.628333, , 
426339.581, 224892.419, 26.59, 1.564932, , 
438428.790, 224863.129, 26.68, 1.501714, , 
450366.984, 224946.742, 26.78, 1.442092, , 
463437.387, 224914.065, 26.89, 1.377383, , 
476568.129, 224988.258, 26.98, 1.315250, , 
487768.903, 224920.919, 27.08, 1.262296, , 
498528.968, 224955.177, 27.18, 1.213534, , 
509419.145, 225010.726, 27.28, 1.165459, , 
519544.274, 224995.387, 27.38, 1.121015, , 
529181.306, 225029.129, 27.48, 1.079992, , 
537707.597, 224929.016, 27.58, 1.043020, , 
545790.597, 224883.935, 27.68, 1.008991, , 
552690.355, 224890.597, 27.78, 0.980787, , 
560774.210, 224902.258, 27.88, 0.948226, , 
567670.839, 224950.806, 27.98, 0.921204, 5, 0.795
574488.597, 224950.323, 28.08, 0.894332, , 
580545.306, 224940.484, 28.18, 0.870632, , 
586863.355, 224985.839, 28.28, 0.846727, , 
593121.694, 225159.613, 28.38, 0.824593, , 
598677.677, 225185.548, 28.48, 0.803869, , 
602991.065, 225224.210, 28.58, 0.788100, , 
608446.306, 225191.919, 28.67, 0.767509, , 
613650.758, 225172.500, 28.77, 0.748147, , 
618114.871, 225143.500, 28.87, 0.731545, , 
622543.452, 225235.629, 28.97, 0.716400, , 
626591.742, 225253.742, 29.07, 0.701994, , 
630249.806, 225234.484, 29.17, 0.688702, , 
633648.339, 225295.516, 29.27, 0.677209, , 
637203.113, 225377.355, 29.37, 0.665437, , 
640339.887, 225377.355, 29.47, 0.654386, , 
643537.806, 225377.355, 29.58, 0.643175, , 
646314.210, 225377.355, 29.68, 0.633486, , 
649110.597, 225377.355, 29.78, 0.623771, , 
651919.613, 225377.355, 29.88, 0.614053, , 
654468.581, 225302.484, 29.97, 0.604523, , 
656523.661, 225278.016, 30.07, 0.597223, , 
658826.742, 225284.177, 30.18, 0.589404, , 
661072.935, 225281.532, 30.27, 0.581718, , 
663354.065, 225235.855, 30.37, 0.573510, , 
665986.000, 225280.097, 30.47, 0.565041, , 
667989.177, 225303.210, 30.57, 0.558513, , 
670077.081, 225355.468, 30.67, 0.552012, , 
671662.968, 225290.935, 30.77, 0.546047, , 
673539.306, 225278.694, 30.87, 0.539647, , 
675335.000, 225327.968, 30.97, 0.534147, , 
676888.371, 225228.548, 31.07, 0.527984, , 
678556.097, 225325.613, 31.17, 0.523415, , 
680228.613, 225377.919, 31.27, 0.518398, , 
681324.887, 225315.500, 31.37, 0.514150, , 
683114.339, 225349.871, 31.47, 0.508591, , 
684346.919, 225321.371, 31.57, 0.504249, , 
