FlowCell Text Data File: 250601-6-F2.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-06-01
Time: 21:07:42
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 551199
Source A Zero: 228011.0

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
664602.226, 225178.113, 32.37, -0.449174, , 
660913.548, 225306.016, 32.46, -0.435371, , 
655499.355, 225358.323, 32.56, -0.416337, , 
649089.871, 225292.903, 32.66, -0.394877, , 
642059.258, 225386.403, 32.76, -0.369435, , 
633767.484, 225358.694, 32.86, -0.340460, , 
624979.968, 225294.113, 32.96, -0.309683, , 
616069.968, 225173.323, 33.06, -0.278576, , 
607368.710, 225247.500, 33.16, -0.245823, , 
599689.226, 225176.452, 33.26, -0.217897, , 
592270.532, 225123.113, 33.36, -0.190417, , 
586775.710, 225178.581, 33.46, -0.168887, , 
581806.242, 225192.871, 33.56, -0.149603, 6, 0.796
578813.597, 225195.758, 33.66, -0.137969, , 
576027.774, 225038.419, 33.76, -0.128684, , 
574782.532, 225046.339, 33.86, -0.123735, , 
574803.290, 225161.081, 33.96, -0.122669, , 
576189.435, 225182.048, 34.06, -0.127880, , 
577884.081, 225112.387, 34.16, -0.135185, , 
580737.113, 225165.452, 34.26, -0.145738, , 
584744.855, 225314.032, 34.36, -0.159731, , 
589010.839, 225275.032, 34.45, -0.176479, , 
594159.306, 225209.790, 34.55, -0.196716, , 
599965.194, 225228.129, 34.65, -0.218416, , 
606032.774, 225302.516, 34.75, -0.240318, , 
612034.645, 225289.548, 34.85, -0.262625, , 
618594.919, 225306.548, 34.95, -0.286449, , 
625022.323, 225306.548, 35.05, -0.309711, , 
631453.000, 225306.548, 35.15, -0.332747, , 
636543.419, 225306.548, 35.26, -0.350816, , 
643789.629, 225306.548, 35.35, -0.376289, , 
647324.097, 225306.548, 35.45, -0.388611, , 
652535.306, 225528.371, 35.55, -0.404441, , 
660904.806, 225518.548, 35.65, -0.433219, , 
665258.048, 225440.903, 35.75, -0.448769, , 
670325.387, 225556.871, 35.85, -0.464688, , 
674585.919, 225562.871, 35.95, -0.478887, , 
677650.468, 225512.774, 36.05, -0.489587, , 
680685.242, 225599.065, 36.15, -0.498782, , 
682652.758, 225585.339, 36.25, -0.505414, , 
683998.306, 225603.742, 36.35, -0.509662, , 
683183.774, 225417.694, 36.45, -0.508837, , 
683524.565, 225429.371, 36.55, -0.509843, , 
681460.048, 225372.403, 36.65, -0.503604, , 
678847.032, 225393.016, 36.75, -0.494753, , 
674361.452, 225445.790, 36.85, -0.479306, , 
668767.968, 225390.210, 36.95, -0.461117, , 
663044.919, 225439.226, 37.05, -0.441287, , 
655691.000, 225407.065, 37.15, -0.416508, , 
648670.323, 225418.710, 37.25, -0.392166, , 
