FlowCell Text Data File: 250601-4-D2.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-06-01
Time: 20:46:40
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 551199
Source A Zero: 228011.0

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
669139.968, 224589.403, 39.42, -0.470379, , 
673217.661, 224668.323, 39.52, -0.483260, , 
676914.806, 224732.823, 39.62, -0.494939, , 
681794.968, 224736.935, 39.72, -0.511064, , 
685069.919, 224634.113, 39.82, -0.522878, , 
688915.387, 224772.774, 39.92, -0.534086, , 
691199.887, 224704.339, 40.02, -0.542222, , 
693569.048, 224691.081, 40.11, -0.550055, , 
695011.306, 224676.952, 40.21, -0.554871, , 
695610.419, 224682.290, 40.31, -0.556757, , 
695196.129, 224606.484, 40.41, -0.556176, , 
695037.290, 224653.613, 40.51, -0.555189, , 
694290.452, 224690.903, 40.61, -0.552396, , 
692715.548, 224627.952, 40.71, -0.547916, , 
691361.726, 224714.968, 40.81, -0.542642, , 
689248.548, 224714.968, 40.91, -0.535753, , 
686335.032, 224714.968, 41.01, -0.526220, , 
684941.065, 224714.968, 41.11, -0.521645, , 
682931.339, 224644.919, 41.21, -0.515734, , 
681412.968, 224664.968, 41.31, -0.510524, , 
679405.274, 224620.258, 41.41, -0.504331, , 
677997.726, 224755.419, 41.51, -0.498310, , 
677307.839, 224833.339, 41.61, -0.495239, , 
676463.145, 224735.887, 41.71, -0.493407, , 
675344.081, 224681.065, 41.81, -0.490230, , 
675739.387, 224687.387, 41.91, -0.491483, , 
676650.306, 224642.371, 42.01, -0.494966, , 
679345.710, 224733.355, 42.11, -0.503001, , 
681589.532, 224704.984, 42.21, -0.510706, , 
684425.177, 224812.258, 42.30, -0.518975, , 
687111.323, 224850.645, 42.40, -0.527406, , 
688848.774, 224773.435, 42.50, -0.533862, , 
691404.355, 224820.081, 42.60, -0.541729, , 
694550.161, 224882.210, 42.70, -0.551323, , 
697280.081, 224848.113, 42.80, -0.560492, , 
699558.952, 224878.871, 42.90, -0.567527, , 
701664.968, 224734.161, 43.00, -0.575740, , 
703200.871, 224810.484, 43.10, -0.579897, , 
