FlowCell Text Data File: 250529-blank.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 22:10:42
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
846702.081, 224438.194, 43.21, 0.016330, , 
846765.935, 224451.597, 43.31, 0.016294, , 
846330.419, 224349.823, 43.41, 0.016431, , 
846889.161, 224488.984, 43.51, 0.016342, , 
846756.661, 224478.016, 43.61, 0.016584, , 
846882.113, 224485.597, 43.71, 0.016326, , 
847076.871, 224538.242, 43.81, 0.016337, , 
846960.113, 224506.145, 43.91, 0.016325, , 
847232.419, 224586.065, 44.01, 0.016403, , 
846931.742, 224491.952, 44.11, 0.016258, , 
847184.065, 224568.258, 44.21, 0.016353, , 
847312.000, 224601.048, 44.31, 0.016341, , 
847111.984, 224557.097, 44.41, 0.016432, , 
846990.758, 224521.113, 44.51, 0.016394, , 
847307.210, 224588.742, 44.61, 0.016231, , 
847430.790, 224617.323, 44.70, 0.016189, , 
847816.032, 224716.468, 44.81, 0.016159, 8, 0.795
847399.726, 224617.516, 44.90, 0.016273, , 
847390.613, 224635.048, 45.01, 0.016473, , 
847399.935, 224630.500, 45.10, 0.016403, , 
847025.677, 224508.952, 45.20, 0.016179, , 
847401.984, 224616.823, 45.30, 0.016260, , 
847202.371, 224552.952, 45.40, 0.016151, , 
847252.758, 224562.581, 45.50, 0.016113, , 
847367.403, 224604.597, 45.60, 0.016230, , 
847276.516, 224571.581, 45.70, 0.016140, , 
847225.629, 224565.935, 45.80, 0.016219, , 
846963.419, 224504.065, 45.90, 0.016295, , 
847066.532, 224523.581, 46.00, 0.016217, , 
847063.806, 224531.597, 46.10, 0.016305, , 
847445.210, 224640.371, 46.20, 0.016382, , 
847165.903, 224640.371, 46.30, 0.017123, , 
847082.661, 224536.210, 46.40, 0.016301, , 
847843.758, 224736.516, 46.50, 0.016286, , 
848110.597, 224736.516, 46.60, 0.015578, , 
848171.177, 224820.194, 46.70, 0.016255, , 
848045.274, 224792.823, 46.80, 0.016315, , 
848002.645, 224788.113, 46.90, 0.016381, , 
847979.710, 224774.403, 47.00, 0.016305, , 
847486.242, 224649.855, 47.10, 0.016368, , 
847509.452, 224656.839, 47.19, 0.016376, , 
848067.806, 224797.290, 47.30, 0.016300, , 
847970.919, 224777.839, 47.40, 0.016363, , 
847713.839, 224705.548, 47.49, 0.016321, , 
847481.597, 224645.452, 47.59, 0.016336, , 
847761.806, 224724.952, 47.69, 0.016388, , 
847693.919, 224713.581, 47.79, 0.016455, , 
847304.290, 224759.032, 47.89, 0.017944, , 
847989.500, 224805.403, 47.99, 0.016589, , 
848148.339, 224847.371, 48.09, 0.016588, , 
848230.323, 224874.839, 48.19, 0.016645, , 
847778.742, 224749.435, 48.29, 0.016588, , 
847829.887, 224763.984, 48.39, 0.016598, , 
847725.468, 224729.581, 48.49, 0.016531, , 
847227.935, 224622.048, 48.59, 0.016775, , 
847824.194, 224770.548, 48.69, 0.016679, , 
847787.629, 224763.645, 48.79, 0.016707, , 
847656.468, 224722.952, 48.89, 0.016648, , 
847834.726, 224779.032, 48.99, 0.016736, , 
847599.645, 224716.726, 49.09, 0.016736, , 
847507.597, 224692.161, 49.19, 0.016735, , 
847672.919, 224727.468, 49.28, 0.016649, , 
847511.516, 224679.435, 49.38, 0.016597, , 
847630.419, 224715.452, 49.48, 0.016642, , 
847629.742, 224717.984, 49.58, 0.016669, , 
847741.516, 224748.161, 49.68, 0.016674, , 
847271.290, 224616.339, 49.78, 0.016603, , 
847399.371, 224654.000, 49.88, 0.016640, , 
847087.677, 224573.097, 49.98, 0.016657, , 
847054.210, 224561.823, 50.08, 0.016633, , 
846812.500, 224499.194, 50.18, 0.016648, , 
847685.823, 224724.952, 50.28, 0.016590, , 
846717.516, 224589.774, 50.38, 0.017808, 9, 0.795
847483.581, 224685.435, 50.48, 0.016731, , 
847159.516, 224618.403, 50.58, 0.016920, , 
847226.419, 224635.387, 50.68, 0.016913, , 
847541.048, 224712.161, 50.78, 0.016846, , 
847541.129, 224713.935, 50.88, 0.016864, , 
847445.048, 224695.371, 50.98, 0.016933, , 
847394.984, 224786.016, 51.07, 0.017974, , 
847575.645, 224734.597, 51.18, 0.016979, , 
847893.387, 224815.371, 51.28, 0.016944, , 
847666.000, 224765.258, 51.37, 0.017046, , 
847592.823, 224733.774, 51.47, 0.016925, , 
847414.968, 224712.081, 51.57, 0.017180, , 
847228.435, 224664.065, 51.67, 0.017195, , 
847377.419, 224708.935, 51.77, 0.017248, , 
847272.048, 224684.871, 51.87, 0.017287, , 
846458.419, 224473.419, 51.97, 0.017330, , 
846509.516, 224490.532, 52.07, 0.017366, , 
846642.210, 224490.532, 52.17, 0.017013, , 
846978.016, 224490.532, 52.27, 0.016121, , 
847120.306, 224652.661, 52.37, 0.017368, , 
844928.161, 224517.113, 52.47, 0.021841, , 
846622.597, 224566.000, 52.57, 0.017822, , 
846756.306, 224564.016, 52.67, 0.017447, , 
847047.306, 224642.839, 52.77, 0.017463, , 
846970.129, 224629.984, 52.87, 0.017539, , 
847311.048, 224729.887, 52.97, 0.017634, , 
847561.935, 224780.339, 53.07, 0.017473, , 
847199.677, 224689.887, 53.17, 0.017530, , 
847229.081, 224692.484, 53.26, 0.017478, , 
847202.726, 224691.661, 53.36, 0.017539, , 
846958.532, 224639.290, 53.46, 0.017664, , 
846711.516, 224556.242, 53.56, 0.017488, , 
846671.419, 224544.403, 53.66, 0.017476, , 
846857.903, 224606.177, 53.76, 0.017599, , 
846468.516, 224498.048, 53.86, 0.017551, , 
846955.742, 224632.710, 53.96, 0.017605, , 
847105.532, 224673.194, 54.06, 0.017613, , 
846828.903, 224610.113, 54.16, 0.017716, , 
846963.758, 224652.903, 54.26, 0.017786, , 
846729.532, 224597.242, 54.36, 0.017851, , 
846973.500, 224675.919, 54.46, 0.017991, , 
846813.194, 224639.323, 54.56, 0.018050, , 
847077.677, 224708.129, 54.66, 0.018037, , 
846986.194, 224708.839, 54.76, 0.018287, , 
846542.016, 224585.839, 54.86, 0.018235, , 
846308.710, 224533.758, 54.96, 0.018333, , 
846539.452, 224601.323, 55.06, 0.018397, , 
846402.790, 224576.710, 55.16, 0.018514, , 
846688.871, 224634.065, 55.26, 0.018328, , 
846673.887, 224639.387, 55.36, 0.018421, , 
846478.645, 224584.435, 55.46, 0.018389, , 
846427.419, 224568.387, 55.55, 0.018365, , 
846532.161, 224610.065, 55.65, 0.018504, , 
846544.742, 224614.677, 55.75, 0.018517, , 
846508.629, 224605.790, 55.85, 0.018524, , 
846376.016, 224575.290, 55.95, 0.018571, 10, 0.795
846466.290, 224617.710, 56.05, 0.018756, , 
846371.710, 224635.371, 56.15, 0.019184, , 
846642.952, 224679.419, 56.25, 0.018904, , 
846377.613, 224620.839, 56.35, 0.019023, , 
846322.903, 224602.726, 56.45, 0.018987, , 
846363.694, 224623.968, 56.55, 0.019091, , 
846583.097, 224690.516, 56.65, 0.019174, , 
846579.887, 224689.581, 56.75, 0.019174, , 
846799.935, 224744.887, 56.85, 0.019143, , 
846676.742, 224745.065, 56.95, 0.019472, , 
846800.742, 224751.597, 57.05, 0.019208, , 
846681.435, 224718.871, 57.15, 0.019197, , 
846668.565, 224705.790, 57.25, 0.019100, , 
846478.597, 224658.855, 57.35, 0.019135, , 
846704.387, 224714.081, 57.45, 0.019088, , 
846412.823, 224714.081, 57.55, 0.019863, , 
846542.645, 224714.081, 57.65, 0.019518, , 
846490.742, 224663.613, 57.75, 0.019150, , 
846517.613, 224663.613, 57.85, 0.019079, , 
846166.694, 224564.871, 57.95, 0.019023, , 
846341.387, 224601.565, 58.05, 0.018926, , 
846519.871, 224647.677, 58.15, 0.018913, , 
845903.274, 224494.919, 58.24, 0.019022, , 
846612.952, 224676.919, 58.34, 0.018959, , 
846267.919, 224584.452, 58.44, 0.018950, , 
846271.790, 224590.726, 58.54, 0.019002, , 
846410.177, 224633.371, 58.64, 0.019062, , 
846565.823, 224658.226, 58.74, 0.018897, , 
846388.081, 224611.419, 58.84, 0.018901, , 
846423.790, 224641.742, 58.94, 0.019109, , 
846488.677, 224636.952, 59.04, 0.018889, , 
846567.032, 224666.613, 59.14, 0.018978, , 
846216.387, 224582.161, 59.24, 0.019064, , 
846352.435, 224596.581, 59.34, 0.018847, , 
845956.790, 224491.355, 59.44, 0.018844, , 
846178.871, 224560.903, 59.54, 0.018951, , 
845671.839, 224525.694, 59.64, 0.019947, , 
845599.032, 224504.774, 59.74, 0.019931, , 
845960.403, 224490.548, 59.84, 0.018827, , 
846295.339, 224585.968, 59.94, 0.018892, , 
846246.290, 224614.790, 60.04, 0.019311, , 
846319.806, 224627.258, 60.14, 0.019241, , 
846332.032, 224649.355, 60.24, 0.019430, , 
846195.645, 224558.129, 60.33, 0.018878, , 
846398.048, 224610.065, 60.44, 0.018860, , 
846225.145, 224567.823, 60.53, 0.018897, , 
846462.629, 224633.306, 60.63, 0.018922, , 
846313.242, 224596.500, 60.73, 0.018950, , 
846390.903, 224609.710, 60.83, 0.018876, , 
846163.613, 224548.242, 60.93, 0.018864, , 
846124.129, 224540.355, 61.03, 0.018890, , 
846226.355, 224565.242, 61.13, 0.018868, , 
846093.484, 224528.790, 61.23, 0.018856, , 
846083.339, 224524.500, 61.33, 0.018840, , 
845866.645, 224471.952, 61.43, 0.018890, , 
845770.952, 224440.323, 61.53, 0.018827, 11, 0.795
846026.435, 224508.694, 61.63, 0.018833, , 
845800.145, 224448.129, 61.73, 0.018828, , 
845898.387, 224463.806, 61.83, 0.018724, , 
845734.419, 224447.887, 61.93, 0.019000, , 
846600.597, 224691.210, 62.02, 0.019135, , 
846666.581, 224676.468, 62.13, 0.018812, , 
846690.403, 224695.613, 62.22, 0.018940, , 
846934.581, 224744.081, 62.32, 0.018777, , 
846663.903, 224682.032, 62.42, 0.018875, , 
846991.710, 224768.306, 62.52, 0.018868, , 
846925.855, 224748.581, 62.62, 0.018845, , 
846419.839, 224605.887, 62.72, 0.018761, , 
846162.597, 224586.952, 62.82, 0.019255, , 
846879.532, 224727.887, 62.92, 0.018761, , 
846797.774, 224727.887, 63.02, 0.018978, , 
846691.468, 224727.887, 63.12, 0.019261, , 
845993.952, 224492.194, 63.22, 0.018754, , 
845599.984, 224408.919, 63.32, 0.018967, , 
845988.484, 224516.081, 63.42, 0.019008, , 
845930.145, 224502.000, 63.52, 0.019022, , 
845888.710, 224494.419, 63.62, 0.019056, , 
846085.597, 224537.419, 63.72, 0.018963, , 
845980.419, 224512.161, 63.82, 0.018990, , 
845797.274, 224462.952, 63.91, 0.018984, , 
846177.194, 224568.081, 64.02, 0.019027, , 
845712.419, 224439.516, 64.11, 0.018975, , 
846165.871, 224557.774, 64.21, 0.018954, , 
845964.435, 224506.887, 64.31, 0.018980, , 
845919.081, 224516.935, 64.41, 0.019201, , 
846058.339, 224533.774, 64.51, 0.018999, , 
846207.113, 224578.355, 64.61, 0.019050, , 
846055.016, 224533.806, 64.71, 0.019009, , 
845823.903, 224476.484, 64.81, 0.019049, , 
845730.419, 224471.645, 64.91, 0.019249, , 
846319.823, 224612.919, 65.01, 0.019097, , 
846095.887, 224548.790, 65.11, 0.019050, , 
845966.468, 224536.661, 65.21, 0.019273, , 
846173.629, 224596.419, 65.31, 0.019321, , 
846186.677, 224581.403, 65.41, 0.019135, , 
846302.742, 224614.565, 65.51, 0.019159, , 
846191.742, 224595.435, 65.61, 0.019263, , 
845757.516, 224471.065, 65.71, 0.019171, , 
845796.500, 224485.016, 65.81, 0.019207, , 
846079.016, 224566.339, 65.91, 0.019271, , 
845934.387, 224520.935, 66.00, 0.019200, , 
846095.258, 224576.177, 66.11, 0.019326, , 
845978.710, 224540.000, 66.21, 0.019274, , 
845962.565, 224539.629, 66.31, 0.019313, , 
845786.419, 224492.387, 66.40, 0.019308, , 
845882.484, 224523.097, 66.50, 0.019360, , 
845780.065, 224493.855, 66.60, 0.019340, , 
845447.839, 224412.435, 66.70, 0.019407, , 
845508.516, 224426.839, 66.80, 0.019390, , 
845265.306, 224363.306, 66.90, 0.019401, , 
845461.387, 224447.065, 67.00, 0.019719, , 
845691.629, 224482.887, 67.10, 0.019465, 12, 0.795
846367.081, 224658.871, 67.20, 0.019432, , 
846185.468, 224613.468, 67.30, 0.019460, , 
845453.306, 224418.903, 67.40, 0.019458, , 
845688.387, 224485.677, 67.50, 0.019502, , 
845589.613, 224459.613, 67.60, 0.019503, , 
844777.468, 224245.839, 67.70, 0.019521, , 
845289.532, 224383.694, 67.80, 0.019541, , 
845085.726, 224329.403, 67.90, 0.019539, , 
845167.242, 224356.145, 68.00, 0.019590, , 
845313.565, 224400.839, 68.10, 0.019649, , 
845797.145, 224536.726, 68.19, 0.019724, , 
845742.823, 224520.339, 68.29, 0.019704, , 
845591.887, 224491.065, 68.39, 0.019812, , 
845476.516, 224450.468, 68.49, 0.019712, , 
845494.952, 224450.468, 68.59, 0.019663, , 
845293.290, 224450.468, 68.69, 0.020200, , 
845619.177, 224484.500, 68.79, 0.019674, , 
845742.403, 224516.403, 68.89, 0.019666, , 
845961.129, 224568.113, 68.99, 0.019602, , 
845553.306, 224470.887, 69.09, 0.019713, , 
845269.952, 224437.339, 69.19, 0.020131, , 
845383.468, 224428.452, 69.29, 0.019739, , 
845868.016, 224561.306, 69.39, 0.019782, , 
845839.048, 224552.290, 69.49, 0.019768, , 
845889.177, 224578.435, 69.59, 0.019897, , 
845771.532, 224544.806, 69.69, 0.019873, , 
845413.097, 224453.887, 69.79, 0.019916, , 
845723.968, 224533.177, 69.89, 0.019883, , 
845720.984, 224540.935, 69.99, 0.019969, , 
845673.790, 224527.387, 70.09, 0.019958, , 
845857.532, 224576.194, 70.19, 0.019959, , 
845767.306, 224555.935, 70.29, 0.019996, , 
845659.516, 224569.903, 70.38, 0.020423, , 
845498.855, 224492.048, 70.48, 0.020070, , 
845783.790, 224573.355, 70.58, 0.020126, , 
845548.290, 224513.000, 70.68, 0.020148, , 
845448.339, 224488.016, 70.78, 0.020164, , 
845860.823, 224593.161, 70.88, 0.020120, , 
846248.016, 224703.758, 70.98, 0.020198, , 
846184.855, 224683.919, 71.08, 0.020167, , 
845914.419, 224616.452, 71.18, 0.020211, , 
845792.081, 224585.210, 71.28, 0.020223, , 
845591.290, 224527.194, 71.38, 0.020176, , 
845851.323, 224598.968, 71.48, 0.020203, , 
845944.435, 224622.210, 71.58, 0.020189, , 
845879.097, 224606.000, 71.68, 0.020200, , 
845075.968, 224603.661, 71.78, 0.022314, , 
845722.000, 224575.855, 71.88, 0.020316, , 
845710.645, 224593.403, 71.98, 0.020522, , 
845518.661, 224546.742, 72.08, 0.020565, , 
845829.306, 224633.452, 72.17, 0.020607, , 
845427.194, 224533.645, 72.27, 0.020678, , 
845717.306, 224601.629, 72.38, 0.020587, , 
845228.355, 224473.677, 72.47, 0.020606, , 
845784.548, 224623.855, 72.57, 0.020630, , 
845804.565, 224634.855, 72.67, 0.020687, , 
845733.081, 224617.613, 72.77, 0.020705, 13, 0.809
845239.435, 224500.774, 72.87, 0.020848, , 
845457.113, 224548.258, 72.97, 0.020744, , 
845337.855, 224514.371, 73.07, 0.020722, , 
845783.887, 224625.548, 73.17, 0.020649, , 
845859.823, 224646.274, 73.27, 0.020655, , 
846286.145, 224766.726, 73.37, 0.020727, , 
846307.677, 224766.710, 73.47, 0.020670, , 
845975.597, 224682.435, 73.57, 0.020709, , 
845976.903, 224684.758, 73.67, 0.020729, , 
845400.903, 224540.758, 73.77, 0.020819, , 
845563.161, 224586.177, 73.87, 0.020842, , 
844941.710, 224425.435, 73.97, 0.020885, , 
845009.516, 224442.645, 74.06, 0.020877, , 
844746.387, 224478.903, 74.17, 0.021942, , 
845258.984, 224538.968, 74.26, 0.021179, , 
844872.629, 224538.968, 74.37, 0.022208, , 
844611.855, 224538.968, 74.47, 0.022902, , 
844721.532, 224538.968, 74.57, 0.022610, , 
844752.645, 224538.968, 74.67, 0.022527, , 
844799.516, 224450.306, 74.77, 0.021514, , 
844405.435, 224376.081, 74.87, 0.021819, , 
845015.274, 224514.097, 74.97, 0.021578, , 
845005.387, 224518.355, 75.07, 0.021647, , 
844854.774, 224485.194, 75.17, 0.021716, , 
844601.242, 224416.161, 75.27, 0.021699, , 
845180.742, 224569.435, 75.37, 0.021692, , 
844904.468, 224530.242, 75.47, 0.022035, , 
844950.000, 224556.806, 75.56, 0.022180, , 
845003.758, 224533.161, 75.66, 0.021800, , 
845097.113, 224590.484, 75.76, 0.022126, , 
844905.403, 224555.661, 75.86, 0.022288, , 
845098.887, 224562.581, 75.96, 0.021842, , 
845256.516, 224599.452, 76.06, 0.021791, , 
845416.452, 224645.290, 76.16, 0.021825, , 
845167.887, 224581.194, 76.26, 0.021844, , 
845310.565, 224626.694, 76.36, 0.021920, , 
845117.742, 224577.758, 76.46, 0.021943, , 
844759.371, 224481.371, 76.56, 0.021932, , 
845058.484, 224562.742, 76.66, 0.021951, , 
845104.452, 224571.839, 76.76, 0.021920, 14, 0.583
845423.726, 224659.887, 76.86, 0.021952, , 
845679.435, 224724.129, 76.96, 0.021915, , 
845741.129, 224764.290, 77.06, 0.022153, , 
845468.806, 224669.097, 77.16, 0.021924, , 
845195.226, 224605.290, 77.26, 0.022013, , 
844636.403, 224491.048, 77.35, 0.022357, , 
844472.823, 224426.694, 77.46, 0.022147, , 
844462.452, 224414.161, 77.55, 0.022049, , 
844645.177, 224473.919, 77.65, 0.022161, , 
844644.839, 224467.790, 77.75, 0.022101, , 
845340.274, 224650.565, 77.85, 0.022080, , 
845082.597, 224587.887, 77.95, 0.022139, , 
844945.887, 224557.355, 78.05, 0.022197, , 
845159.016, 224603.823, 78.15, 0.022095, , 
845461.984, 224634.323, 78.25, 0.021594, , 
845461.984, 224634.323, 78.26, 0.021594, , 
845461.984, 224634.323, 80.36, 0.021594, A, 0.299
