FlowCell Text Data File: 250529-2-B1.csv
Software Version: 2.30
Triax Firmware Version: 0.43
Fractionator Firmware Version 4.211
Date: 2025-05-29
Time: 22:51:12
User: Bard

Experiment name: 

*** CENTRIFUGE SETTINGS ***
Rotor Manufacturer: Beckman
Rotor Model: SW41Ti
Speed: 41 rpm
Gradient: sucrose 10.0% to 50.0% v/v
Time: 2
w2t:  x 10^0
Sample Volume: 15 ml
Temperature: 4.0 deg C

*** FRACTIONATION SETTINGS ***
Volume displaced/mm: 0.143 ml/mm
Tubing length: 290 mm
Total Dead Volume (= last fraction): 0.299 ml
Scan Speed: 0.20 mm/sec
Total Distance: 78.3 mm
Upper Limit to Slow-down Distance: 43.90 mm
Start mode: Slow-down distance
Fail-safe Distance (M): 0 mm
Number of fractions: 14
Distance/fraction: 5.59 mm
Start Distance: 0.00 mm
Volume/fraction: 0.797 ml
Data Samples/mm: 10.00

*** SCANNING SETTINGS ***
Scanning mode: SINGLE UV OD
Channel A (LED1) Wavelength: 260 nm
Sensitivity: 0
Integration time: 500 ms
LED1 (260 nm) On Time: 16 ms
Sample A Zero: 859429
Source A Zero: 226164.7

Data Columns:
Sample, Source, Position(mm), Absorbance, Fraction Number, Fraction Volume(ml)
768799.952, 225639.339, 37.23, 0.245549, , 
769719.403, 225608.935, 37.33, 0.242556, , 
770805.710, 225637.532, 37.43, 0.239667, , 
771940.952, 225692.903, 37.53, 0.236908, , 
772954.726, 225766.613, 37.63, 0.234689, , 
773729.613, 225787.387, 37.73, 0.232641, , 
774410.339, 225779.871, 37.83, 0.230587, , 
775116.500, 225832.742, 37.93, 0.229063, , 
775702.839, 225871.500, 38.03, 0.227747, , 
775833.774, 225804.177, 38.13, 0.226697, , 
776364.000, 225883.258, 38.23, 0.225947, , 
776392.048, 225896.210, 38.33, 0.225995, , 
772906.629, 225830.694, 38.43, 0.235468, , 
773410.806, 225863.935, 38.52, 0.234331, , 
773891.903, 225810.306, 38.62, 0.232398, , 
774776.597, 225800.839, 38.72, 0.229732, , 
773804.597, 225763.774, 38.82, 0.232188, , 
773194.194, 225847.242, 38.92, 0.234795, , 
771806.823, 225804.161, 39.02, 0.238408, , 
770432.452, 225756.306, 39.12, 0.241942, , 
768848.161, 225775.000, 39.22, 0.246761, 7, 0.795
767290.387, 225836.661, 39.32, 0.251939, , 
765182.194, 225857.823, 39.42, 0.258342, , 
762482.887, 225774.871, 39.52, 0.265468, , 
760507.403, 225909.371, 39.62, 0.272647, , 
757946.806, 225922.742, 39.72, 0.280370, , 
754998.855, 225853.758, 39.82, 0.288452, , 
752398.935, 225890.548, 39.92, 0.296582, , 
749951.758, 225853.935, 40.02, 0.303548, , 
747874.242, 225838.903, 40.12, 0.309641, , 
746359.161, 225843.935, 40.21, 0.314255, , 
744445.629, 225784.081, 40.32, 0.319436, , 
743867.597, 225781.661, 40.41, 0.321160, , 
743886.758, 225890.677, 40.51, 0.322188, , 
743907.306, 225865.065, 40.62, 0.321871, , 
744205.419, 225795.968, 40.71, 0.320281, , 
744925.968, 225679.419, 40.81, 0.316941, , 
746580.968, 225770.129, 40.91, 0.312851, , 
748252.194, 225770.129, 41.01, 0.307819, , 
750467.145, 225915.629, 41.11, 0.302617, , 
752776.419, 225906.516, 41.21, 0.295612, , 
754862.984, 225856.677, 41.31, 0.288886, , 
757096.645, 225910.242, 41.41, 0.282771, , 
759174.048, 225863.774, 41.51, 0.276141, , 
762081.468, 226025.113, 41.61, 0.269146, , 
763887.355, 225945.661, 41.71, 0.263028, , 
765850.468, 225915.032, 41.81, 0.256947, , 
767535.210, 225853.629, 41.91, 0.251391, , 
769286.742, 225897.790, 42.01, 0.246701, , 
770984.726, 225862.790, 42.11, 0.241390, , 
772843.581, 225921.645, 42.21, 0.236557, , 
774927.081, 226091.403, 42.30, 0.232189, , 
776018.355, 226078.113, 42.41, 0.228890, , 
776997.032, 226007.323, 42.50, 0.225349, , 
777851.258, 226018.903, 42.60, 0.222991, , 
778865.677, 226007.903, 42.70, 0.219949, , 
779641.952, 225999.484, 42.80, 0.217623, , 
780451.758, 226003.452, 42.90, 0.215326, , 
780713.823, 225963.710, 43.00, 0.214175, , 
781301.226, 225911.403, 43.10, 0.211961, , 
